Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

508,454,USA,FM,Tacticus_Severus,Nate Graham,1983,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,443,NLD,GM,msolleveld,,2816,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,443,BRA,FM,viniciusrego,Vinicius Rego,2321,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,408,USA,FM,kingandqueen2017,Eric Li,2371,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,400,BRA,FM,lucasmito,,2710,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,396,CHL,FM,IPAchess,Joao Avalos,2325,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,357,GEO,FM,Maitreia,,2714,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,358,FRA,NM,SilverCityIndigo,,2457,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,358,AUT,FM,Unkreativ3,M T,2599,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,349,USA,NM,kripri,Krishna Nathan,2303,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0


